X,Z
-113.14343977464256,-215.33495461570396
-113.2128173477384,-216.22087492081795
-113.27323701750893,-217.11942790287026
-113.3420799576615,-218.01545683946193
-113.4196992205087,-218.90776966016477
-113.50585344668018,-219.79641494944542
-113.5908572595103,-220.68006752458575
-113.67018992648048,-221.5644839795412
-113.73932873628064,-222.44710059677072
-113.8086913114538,-223.33402164743922
-113.87394125185405,-224.21384187472916
-113.93748436594022,-225.09226247394093
-113.99380529304712,-225.96714547580365
-114.04835509126335,-226.83157539090962
-114.10379096424333,-227.69232549217156
-114.15654195708143,-228.5553449918198
-114.20643619080622,-229.41706618134555
-114.24882086923401,-230.28074168150346
-114.28279524212041,-231.14875678298677
-114.3104392544188,-232.02228423988058
-114.3356269674868,-232.88775843120754
-114.35999316894095,-233.75342378911057
-114.38352439734825,-234.61671187023967
-114.38859937455675,-235.48481882811382
-114.39670006097619,-236.36246752969942
-114.41941043767721,-237.24091645643614
-114.44866890378194,-238.1225143600857
-114.47963645416263,-239.0016111319883
-114.51458867305226,-239.86879879780702
-114.5816059364106,-240.70873374396248
-114.64806605964992,-241.52250557115184
-114.72473574840996,-242.32099167569544
-114.79733512072349,-243.11124884777448
-114.84444070552402,-243.91323253597926
-114.85931572247794,-244.72948771453107
-114.8622705125052,-245.55979938587257
-114.84549177349707,-246.40529155562064
-114.81611027842106,-247.260702464953
-114.78450277715758,-248.11733406983794
-114.7825947982864,-248.96605093769253
-114.78677654019677,-249.81451369474672
-114.81143579312875,-250.66298730598652
-114.85301521683836,-251.51137682286296
-114.89876906998694,-252.3637335611262
-114.93119172890157,-253.20924932326798
-114.97929718437365,-254.04896312851312
-115.01990361736193,-254.88466837151674
-115.05114519628195,-255.71434666167528
-115.06855322768442,-256.5398875023714
-115.08401138311322,-257.3570237033281
-115.09875854275315,-258.1838948893762
-115.10301333333679,-259.0104952171859
-115.11018417245913,-259.8527722698337
-115.11415848351787,-260.70818341858296
-115.13022553537958,-261.57543500458985
-115.15980852375955,-262.45061741073613
-115.19292203204333,-263.3331121903853
-115.22947801880986,-264.20661312538056
-115.25571339115886,-265.0703719712766
-115.279434956074,-265.92254692917606
-115.29879698851826,-266.77132079279187
-115.30459671404893,-267.6040908278883
-115.29093998744693,-268.43922613510773
-115.27392735481328,-269.27063933563693
-115.25991324364955,-270.1043306418054
-115.24760583465797,-270.9379430146718
-115.2399233883522,-271.77503330412617
-115.24085154423277,-272.61091001339
-115.24146233224943,-273.45006044040844
-115.24241147240024,-274.2922593669567
-115.23952154027943,-275.13529848637916
-115.23010372431222,-275.9771245881005
-115.21552922101841,-276.81966143996493
-115.19668305627361,-277.66250011800156
-115.17309900732477,-278.5068332495557
-115.13801220704973,-279.3527920513271
-115.10924009692962,-280.2040932887368
-115.10110481706148,-281.0559550366403
-115.12781375189246,-281.91057567409507
-115.14325608999177,-282.76191325856706
-115.14980738757112,-283.6121747499452
-115.16142186853196,-284.4626444174693
-115.15994014873525,-285.31552224546056
-115.15690075064114,-286.1694766842899
-115.13028767764202,-287.0228215426235
-115.07965412019499,-287.8764633814475
-115.04179643752373,-288.73028901840723
-115.04091291640117,-289.5854421378121
-115.04754273047524,-290.43459609326976
-114.98464959711367,-291.2734657636911
-114.88082442487833,-292.1083655772705
-114.7730129974247,-292.9439884628054
-114.66389175808487,-293.782066002534
-114.56205682944525,-294.6261825563783
-114.45805603621358,-295.47212788570044
-114.36928663211103,-296.31964798509114
-114.32375154233463,-297.171118854129
-114.37310220540854,-298.09572336988305
-114.3335071500668,-298.9358491643837
-114.16674600135757,-299.6975485003102
-113.94689625536664,-300.41326728449485
-113.70344322694378,-301.09450066883414
-113.4596758854795,-301.76192099573177
-113.2197893249243,-302.4381602823239
-113.02632820774632,-303.14036067661647
-112.89332424575757,-303.89089209377573
-112.81244937161317,-304.70876048840444
-112.78440633791433,-305.60827571724064
-112.66794437402346,-306.43791207433856
-112.50951593663665,-307.25836919018883
